region_def,ssp,approach,n,budget_share
witch17,SSP3,hist_emis,india,0.05929504741689237
witch17,SSP3,hist_emis,indonesia,0.05200416114100641
witch17,SSP3,hist_emis,jpnkor,0.06289372403986819
witch17,SSP3,hist_emis,laca,0.057526064508112956
witch17,SSP3,hist_emis,mena,0.0613379896003445
witch17,SSP3,hist_emis,mexico,0.05455482701108025
witch17,SSP3,hist_emis,oceania,0.054770040109309436
witch17,SSP3,hist_emis,sasia,0.04829130410315015
witch17,SSP3,hist_emis,seasia,0.054957583585854224
witch17,SSP3,hist_emis,southafrica,0.05482792525550499
witch17,SSP3,hist_emis,ssa,0.05064152907231732
witch17,SSP3,hist_emis,te,0.067316991029586
witch17,SSP3,hist_emis,usa,0.07173839397578563
witch17,SSP4,hist_emis,brazil,0.05310646214588816
witch17,SSP4,hist_emis,canada,0.05756833344427365
witch17,SSP4,hist_emis,china,0.06786617478684537
witch17,SSP4,hist_emis,europe,0.0713034487741803
witch17,SSP4,hist_emis,india,0.05929504741689237
witch17,SSP4,hist_emis,indonesia,0.05200416114100641
witch17,SSP4,hist_emis,jpnkor,0.06289372403986819
witch17,SSP4,hist_emis,laca,0.057526064508112956
witch17,SSP4,hist_emis,mena,0.0613379896003445
witch17,SSP4,hist_emis,mexico,0.05455482701108025
witch17,SSP4,hist_emis,oceania,0.054770040109309436
witch17,SSP4,hist_emis,sasia,0.04829130410315015
witch17,SSP4,hist_emis,seasia,0.054957583585854224
witch17,SSP4,hist_emis,southafrica,0.05482792525550499
witch17,SSP4,hist_emis,ssa,0.05064152907231732
witch17,SSP4,hist_emis,te,0.067316991029586
witch17,SSP4,hist_emis,usa,0.07173839397578563
witch17,SSP5,hist_emis,brazil,0.05310646214588816
witch17,SSP5,hist_emis,canada,0.05756833344427365
witch17,SSP5,hist_emis,china,0.06786617478684537
witch17,SSP5,hist_emis,europe,0.0713034487741803
witch17,SSP5,hist_emis,india,0.05929504741689237
witch17,SSP5,hist_emis,indonesia,0.05200416114100641
witch17,SSP5,hist_emis,jpnkor,0.06289372403986819
witch17,SSP5,hist_emis,laca,0.057526064508112956
witch17,SSP5,hist_emis,mena,0.0613379896003445
witch17,SSP5,hist_emis,mexico,0.05455482701108025
witch17,SSP5,hist_emis,oceania,0.054770040109309436
witch17,SSP5,hist_emis,sasia,0.04829130410315015
witch17,SSP5,hist_emis,seasia,0.054957583585854224
witch17,SSP5,hist_emis,southafrica,0.05482792525550499
witch17,SSP5,hist_emis,ssa,0.05064152907231732
witch17,SSP5,hist_emis,te,0.067316991029586
witch17,SSP5,hist_emis,usa,0.07173839397578563
witch17,SSP1,hist_emis_inv,brazil,0.06428572321184892
witch17,SSP1,hist_emis_inv,canada,0.059303216230427266
witch17,SSP1,hist_emis_inv,china,0.05030469651477746
witch17,SSP1,hist_emis_inv,europe,0.04787969424989914
witch17,SSP1,hist_emis_inv,india,0.05757626437614584
witch17,SSP1,hist_emis_inv,indonesia,0.0656483491198764
witch17,SSP1,hist_emis_inv,jpnkor,0.054281844148821264
witch17,SSP1,hist_emis_inv,laca,0.05934679098010642
witch17,SSP1,hist_emis_inv,mena,0.05565861138448405
witch17,SSP1,hist_emis_inv,mexico,0.06257901478777868
witch17,SSP1,hist_emis_inv,oceania,0.062333117146847083
witch17,SSP1,hist_emis_inv,sasia,0.07069569541917582
witch17,SSP1,hist_emis_inv,seasia,0.062120404565055146
witch17,SSP1,hist_emis_inv,southafrica,0.06226730831709371
witch17,SSP1,hist_emis_inv,ssa,0.06741477575441772
witch17,SSP1,hist_emis_inv,te,0.050715091005339816
witch17,SSP1,hist_emis_inv,usa,0.04758940278790526
witch17,SSP2,hist_emis_inv,brazil,0.06428572321184892
witch17,SSP2,hist_emis_inv,canada,0.059303216230427266
witch17,SSP2,hist_emis_inv,china,0.05030469651477746
witch17,SSP2,hist_emis_inv,europe,0.04787969424989914
witch17,SSP2,hist_emis_inv,india,0.05757626437614584
witch17,SSP2,hist_emis_inv,indonesia,0.0656483491198764
witch17,SSP2,hist_emis_inv,jpnkor,0.054281844148821264
witch17,SSP2,hist_emis_inv,laca,0.05934679098010642
witch17,SSP2,hist_emis_inv,mena,0.05565861138448405
witch17,SSP2,hist_emis_inv,mexico,0.06257901478777868
witch17,SSP2,hist_emis_inv,oceania,0.062333117146847083
witch17,SSP2,hist_emis_inv,sasia,0.07069569541917582
witch17,SSP2,hist_emis_inv,seasia,0.062120404565055146
witch17,SSP2,hist_emis_inv,southafrica,0.06226730831709371
witch17,SSP2,hist_emis_inv,ssa,0.06741477575441772
witch17,SSP2,hist_emis_inv,te,0.050715091005339816
witch17,SSP2,hist_emis_inv,usa,0.04758940278790526
witch17,SSP3,hist_emis_inv,brazil,0.06428572321184892
witch17,SSP3,hist_emis_inv,canada,0.059303216230427266
witch17,SSP3,hist_emis_inv,china,0.05030469651477746
witch17,SSP3,hist_emis_inv,europe,0.04787969424989914
witch17,SSP3,hist_emis_inv,india,0.05757626437614584
witch17,SSP3,hist_emis_inv,indonesia,0.0656483491198764
witch17,SSP3,hist_emis_inv,jpnkor,0.054281844148821264
witch17,SSP3,hist_emis_inv,laca,0.05934679098010642
witch17,SSP3,hist_emis_inv,mena,0.05565861138448405
witch17,SSP3,hist_emis_inv,mexico,0.06257901478777868
witch17,SSP3,hist_emis_inv,oceania,0.062333117146847083
witch17,SSP3,hist_emis_inv,sasia,0.07069569541917582
witch17,SSP3,hist_emis_inv,seasia,0.062120404565055146
witch17,SSP3,hist_emis_inv,southafrica,0.06226730831709371
witch17,SSP3,hist_emis_inv,ssa,0.06741477575441772
witch17,SSP3,hist_emis_inv,te,0.050715091005339816
witch17,SSP3,hist_emis_inv,usa,0.04758940278790526
witch17,SSP4,hist_emis_inv,brazil,0.06428572321184892
witch17,SSP4,hist_emis_inv,canada,0.059303216230427266
witch17,SSP4,hist_emis_inv,china,0.05030469651477746
witch17,SSP4,hist_emis_inv,europe,0.04787969424989914
witch17,SSP4,hist_emis_inv,india,0.05757626437614584
witch17,SSP4,hist_emis_inv,indonesia,0.0656483491198764
witch17,SSP4,hist_emis_inv,jpnkor,0.054281844148821264
witch17,SSP4,hist_emis_inv,laca,0.05934679098010642
witch17,SSP4,hist_emis_inv,mena,0.05565861138448405
witch17,SSP4,hist_emis_inv,mexico,0.06257901478777868
witch17,SSP4,hist_emis_inv,oceania,0.062333117146847083
witch17,SSP4,hist_emis_inv,sasia,0.07069569541917582
witch17,SSP4,hist_emis_inv,seasia,0.062120404565055146
witch17,SSP4,hist_emis_inv,southafrica,0.06226730831709371
witch17,SSP4,hist_emis_inv,ssa,0.06741477575441772
witch17,SSP4,hist_emis_inv,te,0.050715091005339816
witch17,SSP4,hist_emis_inv,usa,0.04758940278790526
witch17,SSP5,hist_emis_inv,brazil,0.06428572321184892
witch17,SSP5,hist_emis_inv,canada,0.059303216230427266
witch17,SSP5,hist_emis_inv,china,0.05030469651477746
witch17,SSP5,hist_emis_inv,europe,0.04787969424989914
witch17,SSP5,hist_emis_inv,india,0.05757626437614584
witch17,SSP5,hist_emis_inv,indonesia,0.0656483491198764
witch17,SSP5,hist_emis_inv,jpnkor,0.054281844148821264
witch17,SSP5,hist_emis_inv,laca,0.05934679098010642
witch17,SSP5,hist_emis_inv,mena,0.05565861138448405
witch17,SSP5,hist_emis_inv,mexico,0.06257901478777868
witch17,SSP5,hist_emis_inv,oceania,0.062333117146847083
witch17,SSP5,hist_emis_inv,sasia,0.07069569541917582
witch17,SSP5,hist_emis_inv,seasia,0.062120404565055146
witch17,SSP5,hist_emis_inv,southafrica,0.06226730831709371
witch17,SSP5,hist_emis_inv,ssa,0.06741477575441772
witch17,SSP5,hist_emis_inv,te,0.050715091005339816
witch17,SSP5,hist_emis_inv,usa,0.04758940278790526
