region_def,ssp,n,avg_pop(mill),pop_share
ed57,SSP4,grc,9.995666666666667,0.0011196523898821017
ed57,SSP4,hun,7.867611111111111,0.0008812808466887518
ed57,SSP4,idn,231.252,0.025903410257613214
ed57,SSP4,irl,5.612666666666667,0.0006286959996276663
ed57,SSP4,ita,54.815666666666665,0.006140109932935672
ed57,SSP4,jpn,95.09266666666667,0.010651688881208066
ed57,SSP4,meme,82.3565,0.009225062731916362
ed57,SSP4,mex,124.93061111111112,0.01399394977490116
ed57,SSP4,mys,36.848444444444446,0.004127533486410119
ed57,SSP4,nde,1452.8725555555557,0.16274174432473018
ed57,SSP4,nld,16.698111111111114,0.001870418515897466
ed57,SSP4,noan,42.50994444444444,0.004761699492211051
ed57,SSP4,noap,49.9765,0.005598056590816974
ed57,SSP4,nor,6.3181666666666665,0.0007077217202127688
ed57,SSP4,oeu,19.531111111111112,0.0021877535497990892
ed57,SSP4,osea,283.8462222222222,0.03179468780506058
ed57,SSP4,pol,30.94138888888889,0.0034658618750507846
ed57,SSP4,prt,10.128666666666668,0.0011345502223949562
ed57,SSP4,rcam,110.71994444444444,0.012402159309517699
ed57,SSP4,rcz,10.366777777777777,0.0011612219476038502
ed57,SSP4,rfa,70.20844444444444,0.0078643131302358
ed57,SSP4,ris,86.46544444444444,0.009685321123931069
ed57,SSP4,rjan57,24.86616666666667,0.002785353279975322
ed57,SSP4,rom,15.167499999999999,0.0016989689822459843
ed57,SSP4,rsaf,2233.079944444444,0.25013572180561705
ed57,SSP4,rsam,170.194,0.019064072982651923
ed57,SSP4,rsas,712.6393888888889,0.07982543050924384
ed57,SSP4,rsl,4.848222222222223,0.0005430676891110107
ed57,SSP4,rus,119.85466666666667,0.013425374059277956
ed57,SSP4,slo,1.9776111111111112,0.00022151969254806628
ed57,SSP4,sui,8.283444444444445,0.0009278599094952321
ed57,SSP4,swe,11.176944444444445,0.0012519717769835298
ed57,SSP4,tha,61.40416666666667,0.006878112711213415
ed57,SSP4,tur,84.98444444444445,0.009519428718280416
ed57,SSP4,ukr,34.29811111111111,0.003841861013839073
ed57,SSP4,usa,370.0506111111111,0.041450767109869724
ed57,SSP4,vnm,85.98966666666666,0.009632027457414743
ed57,SSP4,zaf,51.46705555555556,0.005765019350349087
ed57,SSP5,arg,41.166333333333334,0.0050815090596668154
ed57,SSP5,aus,47.75361111111111,0.005894632527216828
ed57,SSP5,aut,11.009555555555556,0.0013590026550448346
ed57,SSP5,bel,15.726277777777776,0.001941227613242569
ed57,SSP5,bgr,5.963055555555555,0.0007360704336598374
ed57,SSP5,blt,5.527277777777778,0.0006822786930195267
ed57,SSP5,bra,193.47011111111112,0.023881653836529605
ed57,SSP5,can,63.88938888888889,0.007886408192506788
ed57,SSP5,chl,17.740944444444445,0.0021899149771615178
ed57,SSP5,chn,1094.787,0.13513882846595002
ed57,SSP5,cor,48.73977777777778,0.006016363428301244
ed57,SSP5,cro,3.8014444444444444,0.00046924447285235976
ed57,SSP5,dnk,8.538666666666666,0.0010539999196141274
ed57,SSP5,egy,103.6631111111111,0.012796015472133996
ed57,SSP5,esp,62.54894444444445,0.0077209457858049245
ed57,SSP5,fin,7.8741111111111115,0.000971968200906912
ed57,SSP5,fra,97.08038888888889,0.01198345433537599
ed57,SSP5,gbr,96.27016666666667,0.011883441746709711
ed57,SSP5,golf57,260.3226666666667,0.03213383077846682
ed57,SSP5,grc,12.957333333333333,0.0015994333570908948
ed57,SSP5,hun,10.326611111111111,0.0012747010400918333
ed57,SSP5,idn,243.40161111111112,0.03004512162848145
ed57,SSP5,irl,8.001722222222222,0.0009877203207757027
ed57,SSP5,ita,70.87133333333333,0.008748248708183873
ed57,SSP5,jpn,119.0421111111111,0.014694375649024883
ed57,SSP5,meme,67.85533333333333,0.00837595829310468
ed57,SSP5,mex,115.39577777777777,0.014244277853871114
ed57,SSP5,mys,37.71227777777778,0.004655145738551307
ed57,SSP5,nde,1413.8440555555555,0.1745227421419192
ed57,SSP5,nld,22.757555555555555,0.00280915775993554
ed57,SSP5,noan,38.91477777777778,0.004803580494563486
ed57,SSP5,noap,49.083888888888886,0.006058839976175553
ed57,SSP5,nor,9.55711111111111,0.0011797151400906928
ed57,SSP5,oeu,21.216666666666665,0.0026189527983853534
ed57,SSP5,osea,222.2145,0.02742981712255155
ed57,SSP5,pol,38.8705,0.004798114913572877
ed57,SSP5,prt,13.442777777777778,0.0016593558749026028
ed57,SSP5,rcam,79.12627777777777,0.00976722639176408
ed57,SSP5,rcz,14.185777777777778,0.001751070655540481
ed57,SSP5,rfa,93.16988888888889,0.011500748211978383
ed57,SSP5,ris,80.80188888888888,0.009974061257833997
ed57,SSP5,rjan57,20.464333333333332,0.002526085925393119
ed57,SSP5,rom,15.51238888888889,0.0019148254967885667
ed57,SSP5,rsaf,1431.491277777778,0.1767010881916891
