region_def,ssp,approach,n,budget_share
ed57,SSP3,gdp_percapita,blt,0.01751458876418601
ed57,SSP3,gdp_percapita,bra,0.008193567127441804
ed57,SSP3,gdp_percapita,can,0.03281703666393395
ed57,SSP3,gdp_percapita,chl,0.015301771162269837
ed57,SSP3,gdp_percapita,chn,0.014034894537906042
ed57,SSP3,gdp_percapita,cor,0.03525126281855174
ed57,SSP3,gdp_percapita,cro,0.012734844825435384
ed57,SSP3,gdp_percapita,dnk,0.02596563770861391
ed57,SSP3,gdp_percapita,egy,0.00856258257392765
ed57,SSP3,gdp_percapita,esp,0.018929559463549794
ed57,SSP3,gdp_percapita,fin,0.026896216907146307
ed57,SSP3,gdp_percapita,fra,0.022611816207661048
ed57,SSP3,gdp_percapita,gbr,0.025950338077667043
ed57,SSP3,gdp_percapita,golf57,0.010136443766737932
ed57,SSP3,gdp_percapita,grc,0.020947977983863622
ed57,SSP3,gdp_percapita,hun,0.0193054486968829
ed57,SSP3,gdp_percapita,idn,0.007566482598797886
ed57,SSP3,gdp_percapita,irl,0.027421807253642193
ed57,SSP3,gdp_percapita,ita,0.02092147530821333
ed57,SSP3,gdp_percapita,jpn,0.023182068142618924
ed57,SSP3,gdp_percapita,meme,0.009453226815773279
ed57,SSP3,gdp_percapita,mex,0.0111094397918989
ed57,SSP3,gdp_percapita,mys,0.01584053762971599
ed57,SSP3,gdp_percapita,nde,0.0048982765087303886
ed57,SSP3,gdp_percapita,nld,0.028697559667403415
ed57,SSP3,gdp_percapita,noan,0.008965769073483724
ed57,SSP3,gdp_percapita,noap,0.008346221939852358
ed57,SSP3,gdp_percapita,nor,0.032241371647125816
ed57,SSP3,gdp_percapita,oeu,0.009282810268286673
ed57,SSP3,gdp_percapita,osea,0.006848490407671922
ed57,SSP3,gdp_percapita,pol,0.020287204221366525
ed57,SSP3,gdp_percapita,prt,0.0181241705843122
ed57,SSP3,gdp_percapita,rcam,0.005713815967222708
ed57,SSP3,gdp_percapita,rcz,0.029717787531927716
